"","176","182","189","190","195","197","199","200","201"
"176",1,-0.610678896898114,0.536040049379422,0.519607926429313,0.634712830727842,-0.254409038773162,-0.0509299805628041,-0.302226293860665,-0.012037857557096
"182",-0.610678896898114,1,-0.0608724674400668,-0.0496273481121699,0.75100154838795,0.12497271104279,0.139415044115676,-0.00227337142571217,-0.173255405164612
"189",0.536040049379422,-0.060872467440067,1,-0.549727253535294,-0.148675806809199,0.764233056802753,0.489103476320015,0.224588217125567,-0.474544598719951
"190",0.519607926429313,-0.0496273481121695,-0.549727253535294,1,-0.144046709476323,0.681805954743151,0.0653166241518876,0.653269157177722,-0.371949670801984
"195",0.634712830727842,0.75100154838795,-0.148675806809199,-0.144046709476323,1,-0.103609926670904,0.415571697969703,0.47278514498271,-0.149903692188369
"197",-0.254409038773162,0.12497271104279,0.764233056802753,0.681805954743151,-0.103609926670904,1,-0.158180699466469,-0.287951890810499,0.617610971254576
"199",-0.0509299805628038,0.139415044115676,0.489103476320015,0.0653166241518876,0.415571697969704,-0.158180699466469,1,-0.396936817642189,0.630868046102335
"200",-0.302226293860665,-0.00227337142571226,0.224588217125567,0.653269157177723,0.47278514498271,-0.287951890810499,-0.396936817642189,1,0.615141159241013
"201",-0.0120378575570966,-0.173255405164613,-0.474544598719951,-0.371949670801984,-0.149903692188369,0.617610971254576,0.630868046102335,0.615141159241013,1
