"","176","182","189","190","195","197","199","200","201"
"176",1,-0.644144938490327,0.514385293597872,0.447733993218302,0.622718444718687,-0.250175108646109,0.0260856515232203,-0.20843761719039,-0.0738128318654133
"182",-0.644144938490328,1,-0.039105350192003,-0.106230517368294,0.756558927086002,0.165814290228636,0.133400660613621,0.0850450102205172,-0.213251643540785
"189",0.514385293597872,-0.0391053501920028,1,-0.407749453179951,-0.159876104381884,0.724593958263124,0.483772261702023,0.135652968012154,-0.43339536091926
"190",0.447733993218302,-0.106230517368294,-0.407749453179951,1,-0.0982132039301158,0.66828301103956,-0.101287005997107,0.714804555489849,-0.233973568881595
"195",0.622718444718687,0.756558927086002,-0.159876104381884,-0.0982132039301157,1,-0.0930168834592883,0.373715596443398,0.373443110620415,-0.123988650217365
"197",-0.250175108646109,0.165814290228636,0.724593958263124,0.66828301103956,-0.0930168834592885,1,-0.115255853616141,-0.354117771952134,0.549612696702749
"199",0.0260856515232204,0.133400660613621,0.483772261702023,-0.101287005997107,0.373715596443398,-0.11525585361614,1,-0.233346843492654,0.66233283895056
"200",-0.20843761719039,0.0850450102205173,0.135652968012154,0.714804555489849,0.373443110620415,-0.354117771952134,-0.233346843492654,1,0.534142228745593
"201",-0.0738128318654134,-0.213251643540786,-0.43339536091926,-0.233973568881596,-0.123988650217366,0.54961269670275,0.66233283895056,0.534142228745593,1
