"","139","148","154","164","165","173","176","182","184","187","188","189","190","195","196","197","199","200","201"
"139",1,-0.349304082501715,-0.0694332003712755,0.472875430239053,0.231191081635593,0.501437980665631,0.191029846808552,-0.145233541564298,0.0183075494275416,-0.00822037384659594,0.0589753825876889,-0.0408059489954022,0.0549431920943575,0.078247118522998,-0.206719732807173,-0.0812240909365972,-0.0383966071434819,-0.0342372783473741,-0.0569383063177398
"148",-0.349304082501714,1,-0.180398892445025,-0.1136850973277,-0.19054780537004,0.604112057125784,-0.108989817650491,0.314399533708955,-0.00982923329514582,0.129247568957167,0.0637289125958596,-0.00763534145363552,0.0692313264595689,0.00782648910633394,-0.0675373899595682,0.106768145200193,-0.0492955512429125,-0.00871376182705459,-0.0306740846705758
"154",-0.0694332003712754,-0.180398892445025,1,-0.0115697367103711,0.0965645702438317,-0.0186127483647841,0.506486263764581,0.6423688680081,-0.197819484732163,0.0870684236176983,0.0930231346899392,0.140906757200211,0.159610255869475,-0.177874248438667,-0.0214308627235261,-0.00326478762415611,-0.213615911646122,-0.046383388671588,-0.0773344342605972
"164",0.472875430239053,-0.1136850973277,-0.0115697367103711,1,-0.314517641367365,0.0188590966696846,-0.107083124961333,0.0499103232905975,0.363999030342409,0.413925997837123,-0.242249845366913,0.205702618213331,-0.0169115509492644,-0.112335293738329,0.156888952192795,0.0943205211501295,0.03212603526489,-0.0300633159699111,-0.118264507505975
"165",0.231191081635593,-0.19054780537004,0.0965645702438317,-0.314517641367365,1,-0.0461200365070039,0.0415391932958369,0.0421745684127199,0.656200742738581,0.0849065347713757,0.0908449204814834,-0.138233467042476,0.151043205118303,0.0212363619159165,0.0361908923705106,0.052520546530813,-0.132908745019238,0.191849165934141,-0.0788118816003543
"173",0.501437980665631,0.604112057125783,-0.0186127483647841,0.0188590966696845,-0.0461200365070039,1,0.0214138294525023,-0.0323583294338871,-0.0714249393635584,0.347834630527775,0.485809763575073,-0.0744848519751062,-0.0147411328256264,0.11463036756479,-0.29129969140742,-0.072889214508127,0.00205916023662423,0.154955425082013,-0.00287324630694421
"176",0.191029846808552,-0.108989817650491,0.506486263764582,-0.107083124961333,0.041539193295837,0.0214138294525024,1,-0.126011683745894,-0.153834182087583,0.0144246869640721,0.00908890800913922,0.362440119672015,0.312478442900924,0.278997088955262,0.00247823249223982,0.00757655178152289,0.0701938972285876,-0.132348751082785,-0.082209654474593
"182",-0.145233541564298,0.314399533708955,0.6423688680081,0.0499103232905976,0.0421745684127195,-0.0323583294338872,-0.126011683745894,1,0.0908718899382126,-0.0878053543213003,-0.183491263910551,-0.0961299420475543,-0.131287992929512,0.459739592354705,0.0871555632019516,-0.0721786876728061,0.155075432815716,0.160079608998231,-0.0463557474923925
"184",0.0183075494275415,-0.0098292332951455,-0.197819484732163,0.363999030342409,0.656200742738581,-0.0714249393635584,-0.153834182087583,0.0908718899382128,1,-0.110697164079382,0.0889791308831936,0.16459665158229,-0.0738934129841326,-0.024975075022704,-0.0708292084736379,0.244264835985733,0.08487208775045,-0.0706999521357737,0.102838919179437
"187",-0.00822037384659593,0.129247568957167,0.0870684236176985,0.413925997837124,0.0849065347713759,0.347834630527775,0.0144246869640722,-0.0878053543213005,-0.110697164079382,1,-0.278853460745387,0.0052882245538306,-0.0524356050746745,-0.0325111388550762,0.598721205027303,-0.0426951045985044,0.131737225035384,-0.0361790820865972,0.15111725483956
"188",0.0589753825876884,0.0637289125958592,0.0930231346899389,-0.242249845366913,0.0908449204814835,0.485809763575072,0.00908890800913921,-0.183491263910551,0.0889791308831939,-0.278853460745387,1,0.164677696074237,-0.0696869310527947,-0.105665686765652,0.709974748145286,-0.00694581591940835,0.0312825670890835,0.0235291355734443,-0.0928464236081232
