"","139","148","154","164","165","173","176","182","184","187","188","189","190","195","196","197","199","200","201"
"139",1,-0.538430497700629,-0.144677428633512,0.395451841408466,0.479998762575585,0.618621560598371,0.221224301413753,-0.110260973768036,-0.0807727146650741,-0.104804570093303,0.0537090368922117,0.0589858462253428,-0.0787839684017416,0.0648797841087602,-0.133031216493557,-0.0869767102342605,-0.0100500307688841,-0.166403061679095,0.0247068735560267
"148",-0.538430497700629,1,-0.319891065832153,-0.100271823452817,-0.049907782325225,0.590782707083498,-0.0112263190730113,0.307783101760265,0.0347627869159789,0.140574648559083,0.0472828704291602,0.0805568258647862,0.0519257253076111,-0.015213428102012,-0.107263595106007,0.100974723289783,-0.0622083564715278,-0.0457400329479525,-0.086771416545404
"154",-0.144677428633512,-0.319891065832154,1,0.0327063712370508,-0.0941682683621173,-0.0686706278960548,0.505195713500332,0.779704669362266,-0.0842696980846022,0.163937416446962,0.263283356958949,0.0433243436712258,0.240521755062403,-0.150791376367005,-0.104491432259522,-0.0228101291985874,-0.182186339293299,-0.208247060214769,0.0537852349869191
"164",0.395451841408466,-0.100271823452817,0.0327063712370507,1,-0.343322077005794,-0.118905742944751,-0.0765754451530694,0.0461932618009625,0.682306305134968,0.552056866087962,-0.156858039057148,0.287194976656422,-0.123133147859828,-0.131096928537698,0.0831972550213879,-0.0407043736706873,0.0215561639375953,0.170963635267703,-0.282937065626419
"165",0.479998762575585,-0.0499077823252247,-0.0941682683621171,-0.343322077005794,1,-0.267261013858852,-0.0915249917402388,0.146612854517921,0.385755199362613,0.203083515068471,0.165363830460618,-0.139089854382652,0.368948013992188,0.00911330338870716,-0.031027410422894,0.0982708734202615,-0.0737042053130921,0.155127512182205,-0.119466570168397
"173",0.618621560598371,0.590782707083497,-0.0686706278960547,-0.118905742944751,-0.267261013858852,1,-0.0400363102152006,0.0209139200889237,0.0305138837479892,0.411751533173718,0.560627666845493,-0.181733168484337,0.0727501235330779,0.259402298353314,-0.304030256382702,0.0112900004852286,0.014802297164902,0.0965937667235351,-0.0700473495697723
"176",0.221224301413753,-0.0112263190730116,0.505195713500332,-0.0765754451530694,-0.0915249917402388,-0.0400363102152006,1,-0.267794538098538,-0.155873754270177,-0.0411198311026287,-0.0531303961552277,0.338278209521507,0.377782105770065,0.362726069670677,0.0479334838849416,0.00405165054176828,0.0423738761370138,-0.121118071587593,-0.0761556333132206
"182",-0.110260973768037,0.307783101760265,0.779704669362266,0.0461932618009624,0.146612854517921,0.0209139200889236,-0.267794538098538,1,0.0633921905929849,-0.0758182593746358,-0.117939250883322,-0.0784351272356155,-0.209216353765055,0.40954394227739,0.0290644657986508,-0.0159368802915621,0.138950627884034,0.147784482900221,-0.0689761125774925
"184",-0.080772714665074,0.0347627869159787,-0.0842696980846022,0.682306305134968,0.385755199362613,0.0305138837479892,-0.155873754270177,0.0633921905929848,1,-0.346922906221404,0.0102251053437166,-0.123925784948705,0.0933765786650892,0.0401538009543245,-0.0760841901014673,0.330109302300076,0.0308193447222126,-0.126811292762562,0.173438349942089
